city,state_id,county_name,name,latitude,longitude,stars,new_name,region
Advance,NC,Davie,Bojangles' Famous Chicken 'n Biscuits,36.0044,-80.4397,,Bojangles,central
Ahoskie,NC,Hertford,Burger King,36.276270000000004,-76.97745,,Burger King,coastal
Ahoskie,NC,Hertford,Wendy's,36.272189000000004,-76.97079000000001,,Wendy's,coastal
Albemarle,NC,Stanly,Subway,35.386854658000004,-80.19366070699999,,Subway,central
Albemarle,NC,Stanly,Taco Bell,35.347539000000005,-80.166738,,Taco Bell,central
Alexis,,,Burger King,40.457989000000005,-3.7008620000000003,,Burger King,central
Apex,NC,Wake,Burger King,35.71660341,-78.841087323,,Burger King,central
Apex,NC,Wake,McDonalds,35.74449,-78.82144,,McDonald's,central
Arden,,,McDonald's,35.482440000000004,-82.55379,,McDonald's,central
Asheboro,NC,Randolph,Bojangles' Famous Chicken 'n Biscuits,35.6873,-79.8224,,Bojangles,central
Asheville,NC,Buncombe,Wendy's,35.5107,-82.5259,,Wendy's,mountain
Asheville,NC,Buncombe,McDonald's,35.57136,-82.50495,,McDonald's,mountain
Belmont,NC,Gaston,Bojangles' Famous Chicken 'n Biscuits,35.252274,-81.0432267,2.0,Bojangles,central
Belmont,NC,Gaston,McDonald's,35.2517293242,-81.0431948304,2.0,McDonald's,central
Belmont,NC,Gaston,Subway,35.255372,-81.035428,3.5,Subway,central
Belmont,NC,Gaston,Taco Bell,35.2519014,-81.027912,2.5,Taco Bell,central
Belmont,NC,Gaston,Pizza Hut,35.2546388,-81.0278042,2.0,Pizza Hut,central
Belmont,NC,Gaston,Chick-fil-A,35.255755,-81.02746,4.0,Chick-fil-A,central
Belmont,NC,Gaston,Wendy's,35.253329,-81.027326,2.0,Wendy's,central
Benson,NC,Johnston,Taco Bell,35.517011943,-78.561829255,,Taco Bell,central
Biscoe,NC,Montgomery,Bojangles' Famous Chicken 'n Biscuits,35.361,-79.7701,,Bojangles,central
Boone,NC,Watauga,McDonald's,36.20624,-81.67109,,McDonald's,mountain
Boone,NC,Watauga,Wendy's,36.2053,-81.6694,,Wendy's,mountain
Boone,NC,Watauga,Bojangles' Famous Chicken 'n Biscuits,36.204747999999995,-81.668966,,Bojangles,mountain
Boone,NC,Watauga,Taco Bell,36.204913,-81.66803,,Taco Bell,mountain
Boone,NC,Watauga,Burger King,36.201496,-81.656779,,Burger King,mountain
Bryson City,NC,Swain,Bojangles' Famous Chicken 'n Biscuits,35.425296,-83.446639,,Bojangles,mountain
Burgaw,NC,Pender,McDonald's,34.560109999999995,-77.91841,,McDonald's,coastal
Burgaw,NC,Pender,Bojangles' Famous Chicken 'n Biscuits,34.56021,-77.91729000000001,,Bojangles,coastal
Burlington,NC,Alamance,Bojangles' Famous Chicken 'n Biscuits,36.071098,-79.49464300000001,,Bojangles,central
Burlington,NC,Alamance,McDonalds,36.07399,-79.4908,,McDonald's,central
Burlington,NC,Alamance,Bojangles' Famous Chicken 'n Biscuits,36.066331,-79.429866,,Bojangles,central
Camp Lejeune,,,Wendy's,34.72418,-77.34444,,Wendy's,central
Carolina Beach,NC,New Hanover,McDonald's,34.0313,-77.89517,,McDonald's,coastal
Carthage,NC,Moore,Bojangles' Famous Chicken 'n Biscuits,35.342137,-79.399282,,Bojangles,central
Cary,NC,Wake,McDonald's,35.7623,-78.783,,McDonald's,central
Cary,NC,Wake,Taco Bell,35.769625,-78.7822,,Taco Bell,central
Cary,NC,Wake,Mcdonald's,35.738997999999995,-78.78029599999999,,McDonald's,central
Cary,NC,Wake,Burger King,35.8289,-78.7702,,Burger King,central
Cary,NC,Wake,McDonald's,35.77675,-78.764186,,McDonald's,central
Charlotte,NC,Mecklenburg,Taco Bell,35.1007665,-80.9915319,2.0,Taco Bell,central
Charlotte,NC,Mecklenburg,Subway,35.1032504,-80.9908197,2.5,Subway,central
Charlotte,NC,Mecklenburg,McDonald's,35.1035732549,-80.9854871035,2.0,McDonald's,central
Charlotte,NC,Mecklenburg,Chick-fil-A,35.103883,-80.984753,2.5,Chick-fil-A,central
Charlotte,NC,Mecklenburg,Wendy's,35.1637880258,-80.9722954028,2.0,Wendy's,central
Charlotte,NC,Mecklenburg,McDonald's,35.1631138,-80.9700542,2.0,McDonald's,central
Charlotte,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.1618979,-80.9697088,1.5,Bojangles,central
Charlotte,NC,Mecklenburg,McDonald's,35.16361,-80.96889,,McDonald's,central
Charlotte,NC,Mecklenburg,Wendy's,35.220249176,-80.9473342896,3.0,Wendy's,central
Charlotte,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.3235541,-80.9467086,3.0,Bojangles,central
Charlotte,NC,Mecklenburg,Pizza Hut,35.3232661,-80.9462201,1.5,Pizza Hut,central
Charlotte,NC,Mecklenburg,Wendy's,35.3239736,-80.9460663,2.0,Wendy's,central
Charlotte,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.2183178454,-80.9454292831,3.5,Bojangles,central
Charlotte,NC,Mecklenburg,Chick-fil-A,35.326869,-80.944742,4.0,Chick-fil-A,central
Charlotte,NC,Mecklenburg,McDonald's,35.3272296123,-80.944431792,1.5,McDonald's,central
Charlotte,NC,Mecklenburg,Chick-Fil-A,35.2203621691,-80.9438864067,2.5,Chick-fil-A,central
Charlotte,NC,Mecklenburg,Burger King,35.2204704924,-80.9437250177,2.0,Burger King,central
Charlotte,NC,Mecklenburg,Burger King,35.2242345,-80.9403374,1.0,Burger King,central
Charlotte,NC,Mecklenburg,Taco Bell,35.13524,-80.9387,2.0,Taco Bell,central
Charlotte,NC,Mecklenburg,Burger King,35.1370182,-80.9368008,2.0,Burger King,central
Charlotte,NC,Mecklenburg,Subway,35.3033595,-80.9366064,2.5,Subway,central
